timestamp,open,high,low,close,volume
2024-01-01 00:00:00,99.001998654887,100.13188095554389,98.85736618952923,99.44017748514995,3716
2024-01-01 02:00:00,100.23278853309606,100.8708939672905,99.25657098713684,100.30750920664825,3180
2024-01-01 04:00:00,101.80378432713968,102.46470146835017,100.92812180001906,101.99706262949935,3866
2024-01-01 06:00:00,102.83766814672387,103.23569993131204,101.62393813075238,102.91343927531722,1759
2024-01-01 08:00:00,101.14074778860198,102.06906637614905,100.57502903640643,101.17010176164888,1113
2024-01-01 10:00:00,103.24323211302476,103.40988162755144,101.91509386989748,103.25463895408697,3936
2024-01-01 12:00:00,104.38369195014818,104.75225944582414,103.31336246132238,104.39004221015027,2265
2024-01-01 14:00:00,104.20715964300486,105.11649457266168,103.57167329475821,104.33255931469826,2418
2024-01-01 16:00:00,102.72568014588994,103.09214181916131,102.3649789758025,103.07720380770776,3243
2024-01-01 18:00:00,104.20708111780439,105.21067650452491,103.57308823020381,104.58294684925707,1974
2024-01-01 20:00:00,105.46215503182063,105.91951958966251,104.95138189299584,105.46757101174397,2342
2024-01-01 22:00:00,105.29526665655285,105.79385311502797,103.94731930439457,105.36267774939162,4671
2024-01-02 00:00:00,105.99863394074177,106.37663806699464,105.57050282770673,106.29420368440334,1463
2024-01-02 02:00:00,106.8018725592241,107.2265920069406,106.26294004960648,106.8750612051608,4198
2024-01-02 04:00:00,107.54829905954608,108.35694614471572,106.35153039742973,107.78564451086739,2495
2024-01-02 06:00:00,108.87265402990401,109.98744601375229,108.29277751816329,109.04741950124405,4668
2024-01-02 08:00:00,108.40121306782301,108.89602237373111,108.02790147247097,108.58769704733488,4630
2024-01-02 10:00:00,106.75912869338941,107.56060535207737,105.88495153480552,106.9232461053997,1107
2024-01-02 12:00:00,110.75239619760123,111.33975564433953,109.7693742316443,111.11379098234472,4142
2024-01-02 14:00:00,108.48331656938034,109.75965484548902,107.81541282281015,108.84653311624767,4015
2024-01-02 16:00:00,108.07389899986077,108.58869000535799,107.25248689713511,108.54274012788444,1560
2024-01-02 18:00:00,109.0319960150938,110.05073106422812,108.40067746694228,109.11124243979096,2485
2024-01-02 20:00:00,108.54175820860922,109.56611233366864,107.93926618378254,108.84047949713654,3362
2024-01-02 22:00:00,108.10246700028392,109.33398766610946,106.98314640919962,108.47654163240328,3284
2024-01-03 00:00:00,109.13177628006997,110.45255871028658,108.33145596279533,109.48307553887928,2105
2024-01-03 02:00:00,109.60946963062352,110.0209029376282,108.56053401320625,109.91466978999378,3179
2024-01-03 04:00:00,109.03078829737612,110.06947192901698,108.35102606929648,109.28262850451245,1175
2024-01-03 06:00:00,110.08171679602991,111.3224335423495,109.8661540643667,110.37091775585223,3117
2024-01-03 08:00:00,108.42219494222134,109.49153869056549,108.0426398232815,108.87344375284037,1987
2024-01-03 10:00:00,108.74059440082239,109.31004365657836,107.90352400121698,109.07050426380435,3110
2024-01-03 12:00:00,109.51576961058952,110.26208981061063,108.74931449095685,109.86912742916583,2448
2024-01-03 14:00:00,109.8505095780847,109.91121065865524,108.62509368377017,109.90658367847598,1129
2024-01-03 16:00:00,108.88626833539692,109.6441789780384,108.87369527620453,109.37917132285139,2573
2024-01-03 18:00:00,107.87214724217628,108.770806932935,107.71049174734092,108.37101475586266,2875
2024-01-03 20:00:00,106.45807807956739,107.31699234591136,106.06574538135162,106.90169127683558,3241
2024-01-03 22:00:00,108.50088677319252,109.1397165623647,107.1368703040018,108.51966120265693,3544
2024-01-04 00:00:00,106.13752656641519,106.44668429565553,105.11765669558393,106.43395399583393,2072
2024-01-04 02:00:00,107.45783591875272,108.68339910949096,106.76118048740793,107.87159925381805,1206
2024-01-04 04:00:00,105.65072640609621,106.55109032152751,104.55039134387329,106.012718135247,2704
2024-01-04 06:00:00,105.15554558554686,106.13471175335786,104.4176397155022,105.40536969362931,4930
2024-01-04 08:00:00,105.24651210497323,106.11534368680485,104.4873457009432,105.45539608559936,4934
2024-01-04 10:00:00,105.93424336709394,106.04055701796777,104.46992406367418,105.93726958275103,1170
2024-01-04 12:00:00,103.3471549391758,104.34385612220946,102.68267581886782,103.55944103073016,4546
2024-01-04 14:00:00,103.23835821714403,103.94728254400006,102.65490299990286,103.44265825163778,2659
2024-01-04 16:00:00,103.7531486751898,105.00464794209542,103.2095058340586,104.03201105529213,2924
2024-01-04 18:00:00,101.93414453764969,103.21642231736236,101.63762802255611,102.34694862587627,1845
2024-01-04 20:00:00,101.99631417341743,103.11462949662439,101.33710608096303,102.211933835351,4957
2024-01-04 22:00:00,102.02486344140941,102.34542890657978,101.70254670344177,102.30498056160168,4113
2024-01-05 00:00:00,99.6341475192666,99.90036850483344,98.51625430729288,99.75475050151366,3186
2024-01-05 02:00:00,100.42974127298784,100.94616812484936,99.56714991885026,100.53135775805485,3340
2024-01-05 04:00:00,99.83572845879279,101.0256237981813,99.4975509434457,100.02958863245892,1707
2024-01-05 06:00:00,98.15674688888203,98.93572155513507,96.87933108485608,98.23440099605877,4270
2024-01-05 08:00:00,97.41138470901772,97.72690586055141,96.15744465639528,97.57685339941614,4607
2024-01-05 10:00:00,97.97251495435512,98.14928481427279,97.31597316216006,98.00057679808295,3388
2024-01-05 12:00:00,96.41839932947757,96.98016637757446,95.55855292328225,96.51218071872378,3424
2024-01-05 14:00:00,96.96380395093831,97.57579247992807,96.41602677910116,97.15711713084798,2087
2024-01-05 16:00:00,96.32694373179424,97.04399171592098,95.35092733107135,96.75519466675699,4163
2024-01-05 18:00:00,95.13520264342925,95.70778048806218,95.04662726521606,95.62599391598015,2807
2024-01-05 20:00:00,94.73367880744654,95.59562589894172,94.53762522953566,95.08739400821501,3526
2024-01-05 22:00:00,94.14968209171215,95.03562885257983,93.29627009658464,94.44390490159961,3728
2024-01-06 00:00:00,93.28927660424124,93.98112976744507,92.30196925050997,93.72171212316607,2636
2024-01-06 02:00:00,94.71815880375885,95.76411797786317,93.73898450714043,94.99086323062578,2727
2024-01-06 04:00:00,92.73777485417392,93.23023291458642,91.92716413167048,92.98833917605367,2558
2024-01-06 06:00:00,91.36619013643525,91.83170692688346,90.8041422762862,91.83045407337308,2385
2024-01-06 08:00:00,90.36771092976386,91.29559345883453,90.25728361873766,90.76937399964898,2737
2024-01-06 10:00:00,91.62366125316248,92.36059286368615,91.09960129191053,92.11513764992377,1318
2024-01-06 12:00:00,91.44358530003039,92.54866058010927,90.21638274653901,91.6182751749299,1593
2024-01-06 14:00:00,89.34456996911359,90.33226244775635,88.65304360859905,89.40324832406121,4431
2024-01-06 16:00:00,91.89851404028465,92.27780560455717,91.1707884486813,92.23287653059685,3892
2024-01-06 18:00:00,91.42474287565562,91.89065544001069,90.09280143696482,91.50940764432785,3552
2024-01-06 20:00:00,90.47863056183662,90.97138673086215,89.05623131364865,90.52883622094662,2119
2024-01-06 22:00:00,90.21829355110924,91.00320434480652,88.96604058754868,90.24850532107261,3006
2024-01-07 00:00:00,89.90014187014349,90.18760386499012,89.26950527801276,90.05237838006317,1581
2024-01-07 02:00:00,89.05413141200607,89.29191187180407,87.98227424557172,89.0731718564416,1421
2024-01-07 04:00:00,89.9252494589706,90.78899593903736,89.55462238345302,90.4180261681989,4972
2024-01-07 06:00:00,89.9921264845566,90.46963160624419,89.3290829991096,90.32477830582152,3504
2024-01-07 08:00:00,87.58050131290555,88.9897149194017,86.59144679623748,88.03089102075927,4515
2024-01-07 10:00:00,88.13511581093772,88.95521783542799,87.32214378531621,88.23751343441,4369
2024-01-07 12:00:00,89.95249868270201,90.81743495845085,89.07003119062165,90.19735283172167,1644
2024-01-07 14:00:00,88.98062465051672,89.6107075839335,88.5943997393341,89.30668860225222,3313
2024-01-07 16:00:00,90.69178716438397,91.66145259144585,90.08484817628305,90.72717417174381,3838
2024-01-07 18:00:00,90.01101036164694,90.78301529078266,88.89785974714727,90.3602608633408,3601
2024-01-07 20:00:00,89.38756420538276,90.02686489525337,88.41037850457991,89.61051956297592,1389
2024-01-07 22:00:00,90.81257168978973,91.57647443258132,89.96505519191436,91.22629144281214,3011
2024-01-08 00:00:00,91.62590244565367,92.59060979973768,90.41482167641448,91.75484551413543,2997
2024-01-08 02:00:00,92.43867326537936,92.73377067893895,91.70792689796615,92.47126257959276,2287
2024-01-08 04:00:00,92.61278432202896,92.79922439964294,91.95600395597599,92.71878945243125,2855
2024-01-08 06:00:00,92.65383140331699,93.56099957937968,91.28955733614735,92.71101170664559,1394
2024-01-08 08:00:00,93.03563727006491,93.58810468752101,92.33911747081862,93.071815996287,3848
2024-01-08 10:00:00,93.97648961971504,94.50310701027352,92.8434565131862,94.25099207807288,2551
2024-01-08 12:00:00,93.36218703377462,93.66379713488782,92.88324730321028,93.56431190609173,1881
2024-01-08 14:00:00,94.07455394082899,95.20100587918967,93.49612406625047,94.53423183266726,2434
2024-01-08 16:00:00,95.77366484503104,96.10670393600823,94.71821243972221,95.88360718997791,1931
2024-01-08 18:00:00,96.25752583292112,96.78589731721463,95.34605653740667,96.27712395903853,2627
2024-01-08 20:00:00,95.74622663043182,96.18071240860485,95.23456546446758,96.06448997887222,1679
2024-01-08 22:00:00,96.50676098478561,97.80614152602305,95.85581654194657,96.82888378183563,3878
2024-01-09 00:00:00,96.23507644932317,97.2590851843126,95.02225532203873,96.3820052554026,4583
2024-01-09 02:00:00,96.75006543305335,97.43984085849763,95.97992634549306,96.86843238810013,2847
2024-01-09 04:00:00,97.8593926568342,98.80308377588122,97.0986397264708,98.14597891114776,3260
2024-01-09 06:00:00,100.25864026492857,100.64019315449136,99.05502156211995,100.36729306384592,2075
2024-01-09 08:00:00,99.6383816759994,100.48683460435008,98.43981281652131,99.86984769942143,1552
2024-01-09 10:00:00,99.44443456247119,100.24040239474022,98.92186476019478,99.75369825400796,2909
2024-01-09 12:00:00,101.61481409477165,101.72755906503616,100.17573224626508,101.64624006777217,1842
2024-01-09 14:00:00,102.17764736569193,102.8325626745665,101.84713609114397,102.36387633066984,3258
2024-01-09 16:00:00,101.14775919289605,101.54278093906642,100.59969134182253,101.52066001393445,2106
2024-01-09 18:00:00,103.64368439004087,104.21815041690371,103.42465562302486,104.0510539055796,1493
2024-01-09 20:00:00,102.76117338308467,103.92352853861625,102.17982512122565,103.2480607260134,1724
2024-01-09 22:00:00,103.47512849350109,104.82372781882756,103.31174848901814,103.90867349744872,3790
2024-01-10 00:00:00,103.48677936491717,104.1473212198033,102.59835589026011,103.65756530714042,3345
2024-01-10 02:00:00,106.57479337000865,107.06908756625789,105.61169669325751,106.91722121848076,2713
2024-01-10 04:00:00,106.05288275832542,106.58441808389189,104.81378214855982,106.11317709775588,1810
2024-01-10 06:00:00,105.59233597564771,106.59500027963081,105.03172063751882,105.74755096479419,3991
2024-01-10 08:00:00,106.41690612502153,106.88508218199024,105.40028971644554,106.58209389219446,3254
2024-01-10 10:00:00,107.57130392045914,108.51083937271363,107.09318739538804,107.85178105812113,4465
2024-01-10 12:00:00,107.26660513247246,108.01030792550449,107.00432727273886,107.53459810440016,1808
2024-01-10 14:00:00,109.1113399791268,110.11340862230936,107.80418121591852,109.24459866833163,4930
2024-01-10 16:00:00,107.08702254394507,107.5938136896311,106.48692493633926,107.26814293818316,2979
2024-01-10 18:00:00,108.74312392994254,109.95106205041519,108.09899594500484,109.22177236654792,2682
2024-01-10 20:00:00,109.2129445197685,110.00934790714736,109.00273762524482,109.58910096125366,4736
2024-01-10 22:00:00,110.81357289940102,111.56497462195539,109.63275258147648,110.86577153118701,4427
2024-01-11 00:00:00,108.24547829555337,109.22415280559503,107.60702390847811,108.55567037944775,2020
2024-01-11 02:00:00,109.59117279724866,109.98106668290424,108.93966593982627,109.79323265961041,4983
2024-01-11 04:00:00,109.59821694872427,110.89014743986216,108.86375192630888,110.01514289173959,1935
2024-01-11 06:00:00,109.14629738614137,110.04883785532054,108.3207147589976,109.24409810549932,2729
2024-01-11 08:00:00,110.07474286817462,110.30952821309336,109.35512446241236,110.17416809851144,2918
2024-01-11 10:00:00,110.45878152257704,111.41835562849559,110.00580379526761,110.71154463224785,2092
2024-01-11 12:00:00,109.70913741638593,110.61703149768661,108.71589205829882,109.75807290510751,4980
2024-01-11 14:00:00,112.93385770192711,113.58643744161216,112.30976672609522,113.08573147124969,2712
2024-01-11 16:00:00,111.26997512006339,111.65963464355123,110.37982665886413,111.39151584581428,3406
2024-01-11 18:00:00,107.4327894002773,108.3222172309942,106.46548426958184,107.86533238342808,2835
2024-01-11 20:00:00,108.94651285557175,109.57224591871923,108.5659821812037,109.14649687528508,2458
2024-01-11 22:00:00,109.6445442903071,110.4140210484854,108.8825463895103,109.77584846783259,4423
2024-01-12 00:00:00,106.63937691904063,107.14523783724323,105.65807490513778,107.07901850190554,1887
2024-01-12 02:00:00,109.24944008622133,109.44326631116644,108.09502300182811,109.35576231819198,2557
2024-01-12 04:00:00,109.12866055554956,110.45986874085513,108.25570916610882,109.5757333293938,2686
2024-01-12 06:00:00,107.3532861449488,108.1185756899787,106.13677296663501,107.35404395910734,4149
2024-01-12 08:00:00,107.24757972539385,108.04188986150253,106.3938747275383,107.66051221562881,4966
2024-01-12 10:00:00,106.56882064293573,107.21498717705488,105.66445925213768,106.69942520006515,2962
2024-01-12 12:00:00,103.78117647805242,104.53769588173947,102.82616419114596,104.22622069262587,1597
2024-01-12 14:00:00,106.25982626562715,107.11000507369542,105.30884527308216,106.60162366773379,4855
2024-01-12 16:00:00,104.41800095730575,105.19690960955946,103.34962264684906,104.5049745425796,2415
2024-01-12 18:00:00,105.25526207477826,105.83260850825909,105.03208541423396,105.66338917040474,4416
2024-01-12 20:00:00,104.82322513990226,105.4823883830614,103.88128904738,105.01178249774642,4835
2024-01-12 22:00:00,105.56231255204642,106.15998147889115,104.52998040442844,105.82274668221338,2898
2024-01-13 00:00:00,102.97820960120652,103.14987029611906,102.02266784389369,103.01325464053419,2761
2024-01-13 02:00:00,101.7644297183897,102.04269156087473,100.93501785160475,101.93871335302977,1338
2024-01-13 04:00:00,102.8586221414873,103.85511083619222,102.23964376445652,102.9343512693739,4979
2024-01-13 06:00:00,101.95922923635966,102.50139707000518,101.43565040495797,102.13858456333415,4321
2024-01-13 08:00:00,101.1658343543752,101.97214722741113,100.3565533730809,101.18748602878225,4829
2024-01-13 10:00:00,99.31901918185993,100.33084071643916,98.71845882539358,99.6439081901533,3199
2024-01-13 12:00:00,100.64909516336142,100.99314495484059,100.1543219658243,100.81167011267432,2831
2024-01-13 14:00:00,100.1527108752842,100.92299194912817,98.92101078585655,100.16633991979583,4226
2024-01-13 16:00:00,98.18462292026469,99.09718196999835,97.26885415649502,98.46787761955039,3340
2024-01-13 18:00:00,97.00605878357861,98.29584737129363,95.97470008646957,97.47430559289927,2508
2024-01-13 20:00:00,96.4555977713755,97.56611434716166,95.61386074634511,96.65161293818721,1671
2024-01-13 22:00:00,94.87081749577408,96.07046511007266,93.87421706426625,95.22735644476074,4361
2024-01-14 00:00:00,94.54366693876167,95.09081334964999,93.2302103154269,94.5865227744071,3124
2024-01-14 02:00:00,96.0057259178242,97.11881508801166,94.98277703124116,96.25162896404731,4735
2024-01-14 04:00:00,95.96180520314644,96.5466416367187,94.60469105908177,96.09298078628777,4703
2024-01-14 06:00:00,92.67720177052678,93.76407081293276,91.8166608750414,92.77006322408809,3832
2024-01-14 08:00:00,92.48450393774262,93.47551772406759,92.03110034413575,92.91210614646852,2996
2024-01-14 10:00:00,92.5008097839407,92.85103453482806,91.66307327599202,92.60353634602987,1185
2024-01-14 12:00:00,93.45463066791154,94.32142928138462,92.14406433579427,93.51879297708426,3200
2024-01-14 14:00:00,91.59843859908376,92.57300696859379,90.94543058489754,91.64542624235517,1599
2024-01-14 16:00:00,90.43559513241921,91.08238103583788,89.6261020101681,90.60656833212323,3771
